loan_id,report_date,balance,delinquency_days,payment_received
LN-0000729,2023-01-31,37157.37,0,1641.72
LN-0000731,2023-01-31,19129.56,0,749.92
LN-0000732,2023-01-31,11030.22,0,250.16
LN-0000733,2023-01-31,8532.28,0,479.72
LN-0000734,2023-01-31,457412.19,0,2329.4
LN-0000735,2023-01-31,274772.73,30,1247.98
LN-0000736,2023-01-31,15884.91,0,699.95
LN-0000737,2023-01-31,27881.34,0,681.36
LN-0000738,2023-01-31,4815.06,0,286.07
LN-0000739,2023-01-31,10630.73,0,966.43
LN-0000740,2023-01-31,14546.57,0,860.33
LN-0000741,2023-01-31,5289.35,0,314.27
LN-0000742,2023-01-31,11324.5,0,1029.5
LN-0000744,2023-01-31,506659.49,0,2643.32
LN-0000745,2023-01-31,281091.33,0,1443.75
LN-0000746,2023-01-31,15243.3,0,499.08
LN-0000747,2023-01-31,12136.85,0,402.09
LN-0000750,2023-01-31,23208.35,0,2109.85
LN-0000751,2023-01-31,6859.17,0,459.87
LN-0000752,2023-01-31,16018.86,0,439.28
LN-0000753,2023-01-31,407508.49,0,2064.66
LN-0000754,2023-01-31,9842.79,0,356.73
LN-0000756,2023-01-31,201962.44,0,993.21
LN-0000757,2023-01-31,9696.87,0,410.35
LN-0000758,2023-01-31,166451.74,0,1263.39
LN-0000759,2023-01-31,15931.22,0,544.31
LN-0000760,2023-01-31,209677.34,0,1116.04
LN-0000761,2023-01-31,7738.0,0,518.68
LN-0000765,2023-01-31,252863.47,0,1300.07
LN-0000766,2023-01-31,2982.84,0,120.34
LN-0000767,2023-01-31,20689.39,0,596.19
LN-0000768,2023-01-31,365171.54,0,1683.3
LN-0000769,2023-01-31,47262.52,0,1571.2
LN-0000770,2023-01-31,20523.3,0,435.56
LN-0000771,2023-01-31,302178.13,0,1572.05
LN-0000772,2023-01-31,208660.65,0,1023.94
LN-0000773,2023-01-31,11092.69,0,309.97
LN-0000776,2023-01-31,5414.86,0,492.26
LN-0000777,2023-01-31,227862.85,0,1003.29
LN-0000778,2023-01-31,16294.07,30,572.19
LN-0000779,2023-01-31,5269.0,0,479.0
LN-0000780,2023-01-31,309130.23,0,1407.39
LN-0000782,2023-01-31,354289.93,0,1483.96
LN-0000783,2023-01-31,363499.94,0,1662.51
LN-0000785,2023-01-31,6553.34,0,260.24
LN-0000786,2023-01-31,7953.99,0,723.09
LN-0000787,2023-01-31,25556.68,0,494.34
LN-0000788,2023-01-31,197667.21,0,826.5
LN-0000790,2023-01-31,20840.14,0,429.56
LN-0000792,2023-01-31,6946.68,0,465.65
LN-0000793,2023-01-31,6704.5,0,609.5
LN-0000794,2023-01-31,343866.92,0,1606.79
LN-0000795,2023-01-31,394069.12,0,1899.31
LN-0000796,2023-01-31,219028.66,0,917.99
LN-0000797,2023-01-31,21553.51,0,847.44
LN-0000798,2023-01-31,10144.09,0,393.13
LN-0000799,2023-01-31,19770.52,0,697.54
LN-0000800,2023-01-31,34658.42,0,787.46
LN-0000802,2023-01-31,26375.37,0,548.28
LN-0000803,2023-01-31,291624.55,0,1398.22
LN-0000805,2023-01-31,19300.95,0,432.4
LN-0000807,2023-01-31,618069.26,0,2481.82
LN-0000808,2023-01-31,365821.1,0,1908.36
LN-0000810,2023-01-31,130701.63,0,970.74
LN-0000811,2023-01-31,20001.29,0,661.5
LN-0000813,2023-01-31,1801.28,0,83.82
LN-0000816,2023-01-31,4598.12,30,383.29
LN-0000817,2023-01-31,32857.25,0,757.73
LN-0000818,2023-01-31,10380.95,0,377.75
LN-0000819,2023-01-31,10754.49,0,428.39
LN-0000820,2023-01-31,145451.7,0,734.72
LN-0000821,2023-01-31,8401.29,0,361.36
LN-0000822,2023-01-31,27922.69,0,455.21
LN-0000823,2023-01-31,359864.78,0,1630.98
LN-0000824,2023-01-31,9603.87,0,414.34
LN-0000825,2023-01-31,15159.02,0,350.57
LN-0000827,2023-01-31,317479.55,0,1506.28
LN-0000828,2023-01-31,241825.79,0,1072.02
LN-0000829,2023-01-31,422301.36,0,2013.13
LN-0000831,2023-01-31,278953.3,0,2121.75
LN-0000833,2023-01-31,8339.67,0,557.1
LN-0000834,2023-01-31,300768.35,0,1445.97
LN-0000838,2023-01-31,237160.01,0,1103.72
LN-0000839,2023-01-31,5194.75,0,472.25
LN-0000841,2023-01-31,13972.03,60,334.52
LN-0000842,2023-01-31,12207.57,0,766.09
LN-0000843,2023-01-31,9575.28,0,870.48
LN-0000846,2023-01-31,9719.6,0,883.6
LN-0000847,2023-01-31,8826.4,0,802.4
LN-0000848,2023-01-31,8664.44,0,381.74
LN-0000849,2023-01-31,288818.15,0,1319.0
LN-0000850,2023-01-31,16229.33,0,423.67
LN-0000852,2023-01-31,12882.51,0,441.79
LN-0000854,2023-01-31,23697.18,0,579.5
LN-0000856,2023-01-31,274146.55,0,1276.37
LN-0000857,2023-01-31,48822.05,30,818.93
LN-0000858,2023-01-31,394683.7,0,3042.09
LN-0000861,2023-01-31,319771.75,0,1570.72
LN-0000862,2023-01-31,138740.24,0,597.09
LN-0000863,2023-01-31,223423.19,0,1738.34
LN-0000864,2023-01-31,358776.56,30,1652.79
LN-0000865,2023-01-31,14438.53,0,666.09
LN-0000866,2023-01-31,391025.61,0,3022.72
LN-0000867,2023-01-31,22267.42,0,624.52
LN-0000868,2023-01-31,331196.05,0,1424.49
LN-0000871,2023-01-31,173495.04,0,871.63
LN-0000872,2023-01-31,265274.93,30,1292.68
LN-0000873,2023-01-31,5691.84,0,517.44
LN-0000874,2023-01-31,5219.17,0,474.47
LN-0000875,2023-01-31,1567.52,30,70.22
LN-0000876,2023-01-31,6564.47,0,596.77
LN-0000877,2023-01-31,28701.73,0,601.47
LN-0000878,2023-01-31,4159.77,0,146.78
LN-0000879,2023-01-31,398191.94,0,1929.06
LN-0000880,2023-01-31,338542.01,0,1772.1
LN-0000881,2023-01-31,203491.42,0,1051.24
LN-0000882,2023-01-31,476888.57,0,2085.51
LN-0000883,2023-01-31,23655.77,0,630.69
LN-0000885,2023-01-31,516992.26,0,2651.62
LN-0000886,2023-01-31,462742.8,0,3447.68
LN-0000887,2023-01-31,214585.38,0,1730.85
LN-0000888,2023-01-31,348782.74,0,1793.5
LN-0000889,2023-01-31,166520.06,0,791.9
LN-0000890,2023-01-31,459524.09,0,2101.57
LN-0000891,2023-01-31,6223.25,0,565.75
LN-0000892,2023-01-31,337394.73,0,2676.44
LN-0000893,2023-01-31,5777.42,0,525.22
LN-0000894,2023-01-31,7266.27,0,660.57
LN-0000896,2023-01-31,327935.16,0,1536.61
LN-0000897,2023-01-31,38021.76,0,664.45
LN-0000898,2023-01-31,245187.3,0,1100.06
LN-0000899,2023-01-31,3433.93,0,145.55
LN-0000900,2023-01-31,195432.58,0,1445.98
LN-0000901,2023-01-31,20402.84,0,444.87
LN-0000902,2023-01-31,192129.47,0,951.55
LN-0000903,2023-01-31,18083.13,0,796.26
LN-0000904,2023-01-31,10027.0,0,631.37
LN-0000905,2023-01-31,444319.49,30,1991.54
LN-0000907,2023-01-31,6350.57,0,267.71
LN-0000908,2023-01-31,9979.77,0,374.79
LN-0000909,2023-01-31,227978.69,0,1163.3
LN-0000910,2023-01-31,13396.14,0,325.69
LN-0000912,2023-01-31,405996.99,0,3442.43
LN-0000913,2023-01-31,3984.43,0,160.42
LN-0000914,2023-01-31,193770.77,0,1037.04
LN-0000916,2023-01-31,5760.43,0,180.49
LN-0000917,2023-01-31,424351.05,0,3448.27
LN-0000918,2023-01-31,12913.45,0,456.02
LN-0000920,2023-01-31,12269.73,0,1115.43
LN-0000921,2023-01-31,319958.32,0,1498.91
LN-0000922,2023-01-31,16911.8,30,665.31
LN-0000923,2023-01-31,22679.22,0,373.53
LN-0000924,2023-01-31,283059.22,0,1284.86
LN-0000926,2023-01-31,15744.51,0,435.09
LN-0000927,2023-01-31,10070.15,0,429.8
LN-0000928,2023-01-31,355795.72,0,1492.06
LN-0000929,2023-01-31,282315.71,0,1470.47
LN-0000930,2023-01-31,29777.66,0,2707.06
LN-0000931,2023-01-31,16617.95,0,650.9
LN-0000932,2023-01-31,10996.48,0,999.68
LN-0000933,2023-01-31,14081.41,0,394.03
LN-0000934,2023-01-31,5629.09,30,217.94
LN-0000935,2023-01-31,400353.19,0,2256.48
LN-0000936,2023-01-31,293389.8,0,2103.43
LN-0000937,2023-01-31,12103.12,60,408.16
LN-0000939,2023-01-31,120645.28,60,905.03
LN-0000940,2023-01-31,6192.16,0,289.54
LN-0000941,2023-01-31,427552.64,0,2036.59
LN-0000943,2023-01-31,334689.5,0,2490.93
LN-0000944,2023-01-31,10108.79,0,354.24
LN-0000946,2023-01-31,5751.31,0,229.29
LN-0000947,2023-01-31,3743.53,0,198.89
LN-0000948,2023-01-31,14272.17,0,1297.47
LN-0000949,2023-01-31,33987.39,30,856.61
LN-0000950,2023-01-31,371850.72,0,1762.15
LN-0000953,2023-01-31,7852.13,0,303.32
LN-0000955,2023-01-31,17879.28,0,383.03
LN-0000956,2023-01-31,29469.74,60,605.92
LN-0000957,2023-01-31,4238.81,0,146.16
LN-0000959,2023-01-31,3641.22,0,331.02
LN-0000960,2023-01-31,8250.77,0,750.07
LN-0000961,2023-01-31,8425.48,0,564.97
LN-0000963,2023-01-31,313951.65,0,2428.67
LN-0000964,2023-01-31,248222.01,0,1065.81
LN-0000965,2023-01-31,10482.67,0,952.97
LN-0000967,2023-01-31,3725.76,0,249.7
LN-0000968,2023-01-31,113214.01,0,488.29
LN-0000969,2023-01-31,3938.23,0,328.42
LN-0000970,2023-01-31,16432.42,0,365.14
LN-0000971,2023-01-31,3727.1,30,147.8
LN-0000972,2023-01-31,31391.97,0,1448.73
LN-0000973,2023-01-31,13045.23,0,1185.93
LN-0000974,2023-01-31,164852.88,0,703.96
LN-0000975,2023-01-31,3894.55,0,354.05
LN-0000976,2023-01-31,30988.76,0,790.12
LN-0000977,2023-01-31,7289.49,0,388.64
LN-0000978,2023-01-31,8455.01,0,327.27
LN-0000979,2023-01-31,15567.52,0,790.37
LN-0000981,2023-01-31,325498.64,0,1392.9
LN-0000982,2023-01-31,146489.51,0,698.68
LN-0000983,2023-01-31,8084.86,60,428.71
LN-0000984,2023-01-31,231309.18,0,1765.88
LN-0000985,2023-01-31,6858.39,0,346.66
LN-0000986,2023-01-31,1982.83,0,124.87
LN-0000987,2023-01-31,15678.1,30,612.66
LN-0000988,2023-01-31,9358.8,0,850.8
LN-0000989,2023-01-31,21164.54,0,436.7
LN-0000991,2023-01-31,35470.51,0,821.62
LN-0000992,2023-01-31,241300.15,0,1033.14
LN-0000993,2023-01-31,12988.1,0,770.77
LN-0000995,2023-01-31,11223.28,0,403.67
LN-0000997,2023-01-31,15669.42,0,357.43
LN-0000998,2023-01-31,376573.56,0,1740.45
LN-0000999,2023-01-31,6729.23,30,271.21
LN-0001000,2023-01-31,6772.09,0,236.54
LN-0001003,2023-01-31,404448.28,0,1711.93
LN-0001004,2023-01-31,11278.3,0,1025.3
LN-0001005,2023-01-31,8855.09,0,498.92
LN-0001006,2023-01-31,295272.95,0,1436.39
LN-0001007,2023-01-31,24334.13,0,583.14
LN-0001009,2023-01-31,241405.86,0,2018.34
LN-0001010,2023-01-31,180411.5,0,785.58
LN-0001011,2023-01-31,141404.72,0,610.01
LN-0001014,2023-01-31,3484.96,0,115.86
LN-0001015,2023-01-31,348060.3,0,1665.66
LN-0001016,2023-01-31,193159.22,0,1471.02
LN-0001017,2023-01-31,190473.97,0,780.69
LN-0001018,2023-01-31,320958.3,0,2396.1
LN-0001019,2023-01-31,7223.12,60,299.57
LN-0001020,2023-01-31,12717.57,0,463.99
LN-0001022,2023-01-31,276355.1,0,1472.43
LN-0001024,2023-01-31,7917.03,30,719.73
LN-0001025,2023-01-31,6973.78,0,278.34
LN-0001027,2023-01-31,9035.41,0,646.44
LN-0001028,2023-01-31,28913.67,0,790.49
LN-0001029,2023-01-31,275718.89,60,1298.51
LN-0001031,2023-01-31,7398.27,0,672.57
LN-0001032,2023-01-31,17689.94,0,482.9
LN-0001033,2023-01-31,14757.82,0,1341.62
LN-0001034,2023-01-31,23343.5,0,577.84
LN-0001035,2023-01-31,14562.35,0,1323.85
LN-0001036,2023-01-31,11382.96,0,673.84
LN-0001037,2023-01-31,414069.53,0,2118.22
LN-0001038,2023-01-31,112048.46,0,867.11
LN-0001042,2023-01-31,19711.65,0,427.34
LN-0001043,2023-01-31,256849.29,0,1323.95
LN-0001044,2023-01-31,8572.8,0,311.78
LN-0001045,2023-01-31,381488.86,0,1639.99
LN-0001048,2023-01-31,208622.05,0,994.93
LN-0001049,2023-01-31,200404.9,0,845.77
LN-0001051,2023-01-31,371150.07,0,1459.34
LN-0001053,2023-01-31,18451.74,0,348.56
LN-0001054,2023-01-31,20134.73,30,462.01
LN-0001055,2023-01-31,176084.92,0,806.35
LN-0001056,2023-01-31,19921.95,0,523.31
LN-0001058,2023-01-31,10969.62,0,442.96
LN-0001060,2023-01-31,304052.73,0,1386.54
LN-0001061,2023-01-31,267433.29,0,1215.97
LN-0001062,2023-01-31,8963.4,60,600.54
LN-0001063,2023-01-31,246013.21,0,1243.72
LN-0001064,2023-01-31,8736.97,0,794.27
LN-0001065,2023-01-31,374125.44,0,1668.64
LN-0001066,2023-01-31,32707.57,0,1046.97
LN-0001069,2023-01-31,279977.28,0,1348.42
LN-0001070,2023-01-31,388535.75,0,2047.13
LN-0001072,2023-01-31,5288.03,0,354.71
LN-0001074,2023-01-31,4831.86,0,439.26
LN-0001075,2023-01-31,524813.89,0,2415.09
LN-0001076,2023-01-31,311255.15,30,1518.9
LN-0001078,2023-01-31,12915.41,0,211.9
LN-0001079,2023-01-31,295540.18,0,1444.44
LN-0001080,2023-01-31,31033.17,0,1137.37
LN-0001081,2023-01-31,8998.33,0,818.03
LN-0001082,2023-01-31,10261.73,0,294.76
LN-0001084,2023-01-31,77627.91,0,424.9
LN-0001085,2023-01-31,10180.15,0,383.2
LN-0001086,2023-01-31,14772.65,0,711.06
LN-0001087,2023-01-31,1628.55,0,96.75
LN-0001089,2023-01-31,359278.44,0,1676.39
LN-0001091,2023-01-31,2780.85,0,92.17
LN-0001092,2023-01-31,4051.41,0,177.13
LN-0001093,2023-01-31,347643.21,0,2811.55
LN-0001094,2023-01-31,14405.83,60,725.48
LN-0001095,2023-01-31,353097.99,0,1752.05
LN-0001096,2023-01-31,388378.0,0,1992.97
LN-0001098,2023-01-31,226718.07,0,1040.71
LN-0001099,2023-01-31,10652.99,0,517.83
LN-0001100,2023-01-31,30378.84,0,1069.21
LN-0001102,2023-01-31,283763.81,0,1236.63
LN-0001103,2023-01-31,8235.92,0,339.88
LN-0001105,2023-01-31,410768.21,0,2005.65
LN-0001106,2023-01-31,272207.73,30,1305.96
LN-0001109,2023-01-31,8696.31,0,228.84
LN-0001110,2023-01-31,307297.48,0,2345.36
LN-0001111,2023-01-31,288025.44,0,2295.91
LN-0001112,2023-01-31,6254.82,0,568.62
LN-0001113,2023-01-31,16764.41,0,632.69
LN-0001114,2023-01-31,13465.62,0,470.47
LN-0001116,2023-01-31,7370.22,0,614.56
LN-0001118,2023-01-31,1430.09,0,51.85
LN-0001119,2023-01-31,544362.63,0,2944.74
LN-0001120,2023-01-31,19272.96,0,757.21
LN-0001121,2023-01-31,298033.42,0,2442.54
LN-0001122,2023-01-31,253686.95,0,1000.62
LN-0001123,2023-01-31,3566.0,0,239.08
LN-0001125,2023-01-31,15919.85,0,897.05
LN-0001126,2023-01-31,8844.87,0,192.28
LN-0001128,2023-01-31,10310.63,30,937.33
LN-0001129,2023-01-31,22765.72,0,782.68
LN-0001130,2023-01-31,3917.87,0,356.17
LN-0001131,2023-01-31,356276.37,0,1953.2
LN-0001132,2023-01-31,18979.93,0,430.1
LN-0001133,2023-01-31,5504.73,0,500.43
LN-0001134,2023-01-31,20061.25,0,1823.75
LN-0001136,2023-01-31,9241.61,30,397.12
LN-0001137,2023-01-31,302577.48,0,2249.29
LN-0001138,2023-01-31,24997.42,0,430.11
LN-0001139,2023-01-31,9303.46,0,520.65
LN-0001140,2023-01-31,24249.41,0,502.64
LN-0001141,2023-01-31,15383.5,0,1398.5
LN-0001142,2023-01-31,288759.31,0,1462.94
LN-0001143,2023-01-31,18013.8,0,483.2
LN-0001144,2023-01-31,7889.86,0,717.26
LN-0001145,2023-01-31,8079.28,0,734.48
LN-0001146,2023-01-31,334145.82,0,2884.57
LN-0001147,2023-01-31,9489.44,0,401.2
LN-0001149,2023-01-31,312837.12,0,1454.94
LN-0001151,2023-01-31,10691.12,0,409.67
LN-0001152,2023-01-31,36841.44,0,727.97
LN-0001153,2023-01-31,151661.8,0,1260.81
LN-0001154,2023-01-31,6420.1,0,460.42
LN-0001155,2023-01-31,5009.95,0,455.45
LN-0001156,2023-01-31,254553.96,0,1951.53
LN-0001157,2023-01-31,12838.56,0,377.21
LN-0001158,2023-01-31,10421.36,0,385.06
LN-0001163,2023-01-31,23172.56,0,702.87
LN-0001167,2023-01-31,35541.21,0,722.41
LN-0001169,2023-01-31,8989.42,0,817.22
LN-0001170,2023-01-31,19586.85,0,988.16
LN-0001171,2023-01-31,6495.61,0,590.51
LN-0001172,2023-01-31,10086.89,0,475.69
LN-0001174,2023-01-31,437456.05,0,1987.0
LN-0001175,2023-01-31,10221.14,0,403.29
LN-0001176,2023-01-31,734.18,0,29.85
LN-0001177,2023-01-31,7114.33,0,593.32
LN-0001178,2023-01-31,16052.99,0,548.76
LN-0001179,2023-01-31,8424.13,0,765.83
LN-0001180,2023-01-31,5624.55,0,109.89
LN-0001181,2023-01-31,10091.99,0,514.28
LN-0001182,2023-01-31,361006.64,0,1787.21
LN-0001183,2023-01-31,374503.0,0,1756.78
LN-0001185,2023-01-31,113680.23,30,1043.96
LN-0001187,2023-01-31,16786.44,0,1526.04
LN-0001189,2023-01-31,37343.45,0,1201.66
LN-0001190,2023-01-31,277953.17,30,1296.64
LN-0001191,2023-01-31,8275.34,30,330.75
LN-0001193,2023-01-31,6868.22,30,274.27
LN-0001194,2023-01-31,8328.02,0,694.46
LN-0001195,2023-01-31,19930.62,0,548.38
LN-0001197,2023-01-31,269334.97,30,1226.32
LN-0001198,2023-01-31,4038.87,0,367.17
LN-0001199,2023-01-31,300230.06,0,2369.92
LN-0001200,2023-01-31,239441.92,0,1958.7
LN-0001201,2023-01-31,15192.4,0,952.17
LN-0001202,2023-01-31,18162.8,0,767.14
LN-0001203,2023-01-31,6643.34,0,603.94
LN-0001204,2023-01-31,177829.87,0,764.28
LN-0001206,2023-01-31,9624.01,0,874.91
LN-0001207,2023-01-31,7966.21,0,348.05
LN-0001209,2023-01-31,283249.93,30,2177.73
LN-0001210,2023-01-31,453175.13,0,2363.7
LN-0001211,2023-01-31,346107.91,0,2570.74
LN-0001212,2023-01-31,361359.23,0,1702.99
LN-0001213,2023-01-31,11249.48,0,281.83
LN-0001215,2023-01-31,10126.71,0,334.81
LN-0001217,2023-01-31,2169.28,0,78.38
LN-0001218,2023-01-31,195099.31,0,885.91
LN-0001219,2023-01-31,4257.66,0,387.06
LN-0001220,2023-01-31,128989.55,30,647.72
LN-0001221,2023-01-31,441491.49,0,1839.69
LN-0001223,2023-01-31,15922.98,0,702.98
LN-0001225,2023-01-31,7096.22,0,344.8
LN-0001228,2023-01-31,28264.65,0,672.86
LN-0001230,2023-01-31,8309.88,0,337.07
LN-0001231,2023-01-31,15051.25,0,561.71
LN-0001232,2023-01-31,210415.88,0,1019.67
LN-0001234,2023-01-31,12442.25,0,474.68
LN-0001236,2023-01-31,21120.69,0,486.78
LN-0001237,2023-01-31,189081.66,0,766.08
LN-0001238,2023-01-31,5369.04,0,413.44
LN-0001240,2023-01-31,7176.0,0,243.86
LN-0001241,2023-01-31,6989.07,0,635.37
LN-0001242,2023-01-31,28829.58,0,693.6
LN-0001243,2023-01-31,19577.12,0,357.03
LN-0001244,2023-01-31,165791.94,0,1290.37
LN-0001245,2023-01-31,351158.0,0,2589.89
LN-0001246,2023-01-31,377977.84,0,1784.63
LN-0001247,2023-01-31,169756.86,0,847.64
LN-0001248,2023-01-31,2522.03,0,92.24
LN-0001249,2023-01-31,7990.95,0,726.45
LN-0001250,2023-01-31,2205.4,0,86.93
LN-0001251,2023-01-31,222125.2,0,1041.38
LN-0001252,2023-01-31,166697.65,0,812.69
LN-0001255,2023-01-31,4397.8,0,294.81
LN-0001256,2023-01-31,17061.56,0,382.49
LN-0001257,2023-01-31,6603.43,0,392.37
LN-0001258,2023-01-31,17984.86,0,435.06
LN-0001259,2023-01-31,5097.42,0,192.43
LN-0001260,2023-01-31,3312.87,0,117.07
LN-0001261,2023-01-31,4661.3,0,178.58
LN-0001264,2023-01-31,353232.71,0,1656.5
LN-0001265,2023-01-31,448384.45,0,1880.33
LN-0001266,2023-01-31,9702.41,0,374.64
LN-0001267,2023-01-31,10350.48,0,694.16
LN-0001269,2023-01-31,2273.23,0,90.43
LN-0001270,2023-01-31,264842.07,0,1239.97
LN-0001271,2023-01-31,32155.87,0,526.69
LN-0001272,2023-01-31,8455.7,0,768.7
LN-0001275,2023-01-31,6315.98,0,574.18
LN-0001276,2023-01-31,432982.4,0,3396.2
LN-0001277,2023-01-31,11891.55,0,1081.05
LN-0001278,2023-01-31,199684.25,0,994.54
LN-0001279,2023-01-31,26825.56,0,494.46
LN-0001282,2023-01-31,307956.29,60,1386.35
LN-0001284,2023-01-31,23104.35,0,723.71
LN-0001285,2023-01-31,15792.73,0,599.38
LN-0001286,2023-01-31,17352.0,0,367.39
LN-0001287,2023-01-31,13530.9,0,493.77
LN-0001288,2023-01-31,389715.76,60,1755.03
LN-0001292,2023-01-31,17727.76,0,990.45
LN-0001293,2023-01-31,18997.69,0,1007.82
LN-0001294,2023-01-31,21683.21,0,357.7
LN-0001296,2023-01-31,344211.46,0,1785.04
LN-0001297,2023-01-31,447586.61,0,2140.97
LN-0001298,2023-01-31,12710.44,0,478.34
LN-0001299,2023-01-31,402969.56,0,1813.11
LN-0001300,2023-01-31,479896.02,0,2466.24
LN-0001301,2023-01-31,20318.76,0,1847.16
LN-0001302,2023-01-31,7213.91,0,655.81
LN-0001303,2023-01-31,32936.33,0,891.19
LN-0001306,2023-01-31,12266.09,0,444.24
LN-0001307,2023-01-31,9275.97,60,843.27
LN-0001310,2023-01-31,321843.99,0,2763.07
LN-0001311,2023-01-31,28535.38,0,674.01
LN-0001312,2023-01-31,11170.7,0,311.8
LN-0001313,2023-01-31,16115.99,0,1465.09
LN-0001316,2023-01-31,24024.12,0,873.43
LN-0001317,2023-01-31,274545.17,0,1282.91
LN-0001318,2023-01-31,237796.49,60,1327.52
LN-0001319,2023-01-31,11539.64,0,773.9
LN-0001320,2023-01-31,361529.9,0,1743.77
LN-0001321,2023-01-31,239761.26,0,1270.23
LN-0001322,2023-01-31,265928.49,30,1416.77
LN-0001323,2023-01-31,19995.19,0,374.56
LN-0001324,2023-01-31,28442.64,0,627.7
LN-0001325,2023-01-31,226032.72,0,1161.27
LN-0001326,2023-01-31,221379.3,60,891.8
LN-0001327,2023-01-31,19739.39,0,1794.49
LN-0001330,2023-01-31,209213.36,0,1048.16
LN-0001332,2023-01-31,15895.28,0,997.95
LN-0001333,2023-01-31,12221.57,0,649.33
LN-0001334,2023-01-31,468694.23,0,3562.02
LN-0001335,2023-01-31,19012.38,0,459.25
LN-0001336,2023-01-31,11710.93,0,1064.63
LN-0001337,2023-01-31,266945.39,0,1255.36
LN-0001338,2023-01-31,4777.3,0,255.03
LN-0001341,2023-01-31,12060.07,0,1096.37
LN-0001342,2023-01-31,393496.89,0,2303.25
LN-0001343,2023-01-31,19458.27,0,1089.97
LN-0001346,2023-01-31,33467.38,0,712.82
LN-0001347,2023-01-31,16929.85,0,369.1
LN-0001348,2023-01-31,376875.41,0,1918.44
LN-0001352,2023-01-31,251812.1,0,1223.69
LN-0001354,2023-01-31,12548.98,0,466.72
LN-0001355,2023-01-31,349779.1,30,1697.08
LN-0001356,2023-01-31,369978.81,0,1932.52
LN-0001357,2023-01-31,14717.99,0,923.29
LN-0001359,2023-01-31,24743.88,0,544.48
LN-0001361,2023-01-31,264105.46,0,1335.43
LN-0001362,2023-01-31,34428.02,0,556.06
LN-0001363,2023-01-31,417893.25,0,1807.82
LN-0001364,2023-01-31,15104.54,0,1373.14
LN-0001365,2023-01-31,7530.27,0,297.0
LN-0001366,2023-01-31,12613.84,0,339.87
LN-0001367,2023-01-31,21908.26,0,1991.66
LN-0001368,2023-01-31,327266.84,30,1342.19
LN-0001369,2023-01-31,8384.09,0,762.19
LN-0001370,2023-01-31,15805.94,0,557.21
LN-0001372,2023-01-31,351364.0,0,2654.59
LN-0001374,2023-01-31,14382.36,0,1107.51
LN-0001376,2023-01-31,110287.4,0,516.96
LN-0001377,2023-01-31,412069.78,0,1711.93
LN-0001379,2023-01-31,407494.58,0,2138.43
LN-0001380,2023-01-31,14027.39,0,308.2
LN-0001381,2023-01-31,15774.88,0,1434.08
LN-0001384,2023-01-31,225964.43,0,1733.54
LN-0001385,2023-01-31,11529.87,0,476.69
LN-0001386,2023-01-31,426744.32,0,3286.68
LN-0001387,2023-01-31,7374.35,30,464.6
LN-0001389,2023-01-31,4431.32,0,96.62
LN-0001390,2023-01-31,16737.98,0,576.15
LN-0001392,2023-01-31,9003.28,0,818.48
LN-0001394,2023-01-31,15863.32,0,1442.12
LN-0001396,2023-01-31,8668.91,0,421.58
LN-0001397,2023-01-31,177350.85,0,776.88
LN-0001399,2023-01-31,1779.74,0,74.92
LN-0001400,2023-01-31,324662.69,0,1614.97
LN-0001402,2023-01-31,293479.49,0,1487.3
LN-0001403,2023-01-31,465212.61,0,2299.54
LN-0001404,2023-01-31,14057.45,60,1277.95
LN-0001405,2023-01-31,9450.96,0,438.81
LN-0001406,2023-01-31,217088.22,0,1677.52
LN-0001407,2023-01-31,23635.71,0,674.92
LN-0001408,2023-01-31,13141.81,0,1194.71
LN-0001410,2023-01-31,4995.9,0,384.99
LN-0001411,2023-01-31,5834.07,0,530.37
LN-0001412,2023-01-31,1609.68,0,58.44
LN-0001413,2023-01-31,20322.13,0,739.33
LN-0001415,2023-01-31,20035.27,30,609.7
LN-0001416,2023-01-31,7030.13,0,275.62
LN-0001417,2023-01-31,13227.83,0,1202.53
LN-0001419,2023-01-31,394288.48,0,3217.69
LN-0001420,2023-01-31,296000.84,0,1550.99
LN-0001422,2023-01-31,227666.26,0,1093.86
LN-0001423,2023-01-31,390818.26,0,1626.64
LN-0001425,2023-01-31,7380.01,0,670.91
LN-0001426,2023-01-31,235352.48,0,1233.31
LN-0001427,2023-01-31,5659.86,0,436.23
LN-0001428,2023-01-31,267154.24,0,1241.95
LN-0001429,2023-01-31,35161.47,0,1249.01
LN-0001430,2023-01-31,283292.81,0,1252.66
LN-0001434,2023-01-31,10668.59,0,713.4
LN-0001435,2023-01-31,25249.64,0,617.47
LN-0001436,2023-01-31,255065.13,0,1255.51
LN-0001437,2023-01-31,7571.06,0,425.16
LN-0001439,2023-01-31,440987.35,0,1726.71
LN-0001440,2023-01-31,399343.35,0,2019.54
