customer_id,age,income,employment_type,employment_years,credit_score,state,city,customer_segment
CUST-000415,45,53859.03,Professional,5,771,NY,City_14,Medium
CUST-000416,33,129379.89,Salaried,0,572,IL,City_15,Premium
CUST-000417,60,61426.35,Self-Employed,5,684,PA,City_16,Medium
CUST-000418,43,255047.94,Business Owner,5,743,TX,City_17,Premium
CUST-000419,56,178334.52,Self-Employed,1,693,MI,City_18,Premium
CUST-000420,42,117150.98,Professional,1,662,OH,City_19,Premium
CUST-000421,66,140365.08,Salaried,1,698,NY,City_20,Premium
CUST-000422,63,49409.05,Salaried,0,740,FL,City_21,Low
CUST-000423,39,210191.02,Salaried,7,808,NY,City_22,Premium
CUST-000424,53,43591.38,Salaried,3,557,CA,City_23,Low
CUST-000425,49,95746.86,Self-Employed,3,644,PA,City_24,High
CUST-000426,58,48867.47,Salaried,0,793,FL,City_25,Low
CUST-000427,30,125677.7,Professional,4,810,GA,City_26,Premium
CUST-000428,50,213691.3,Business Owner,3,758,PA,City_27,Premium
CUST-000429,54,98338.33,Salaried,6,601,FL,City_28,High
CUST-000430,20,90607.5,Salaried,3,614,IL,City_29,High
CUST-000431,27,70057.57,Professional,9,681,PA,City_30,Medium
CUST-000432,18,79659.82,Salaried,2,709,PA,City_31,High
CUST-000433,38,61316.27,Professional,7,726,MI,City_32,Medium
CUST-000434,50,199836.1,Salaried,1,580,MI,City_33,Premium
CUST-000435,60,120768.08,Business Owner,0,731,CA,City_34,Premium
CUST-000436,42,60888.43,Salaried,1,689,IL,City_35,Medium
CUST-000437,61,77767.62,Self-Employed,3,687,GA,City_36,High
CUST-000438,25,431394.22,Professional,18,741,NC,City_37,Premium
CUST-000439,21,88303.54,Salaried,5,694,FL,City_38,High
CUST-000440,41,179335.59,Business Owner,0,621,TX,City_39,Premium
CUST-000441,46,53066.88,Salaried,6,777,TX,City_40,Medium
CUST-000442,41,99648.22,Salaried,0,578,MI,City_41,High
CUST-000443,18,51562.17,Salaried,2,674,NY,City_42,Medium
CUST-000444,40,54396.61,Salaried,1,451,OH,City_43,Medium
CUST-000445,26,120751.33,Salaried,2,720,NY,City_44,Premium
CUST-000446,50,43821.84,Self-Employed,1,718,PA,City_45,Low
CUST-000447,46,36681.24,Professional,4,614,OH,City_46,Low
CUST-000448,30,113139.83,Self-Employed,0,672,GA,City_47,Premium
CUST-000449,35,55956.54,Salaried,0,750,NC,City_48,Medium
CUST-000450,29,63401.52,Self-Employed,0,640,CA,City_49,Medium
CUST-000451,41,25452.62,Professional,11,537,NC,City_50,Low
CUST-000452,53,35019.67,Self-Employed,2,512,NY,City_51,Low
CUST-000453,30,85617.96,Salaried,5,586,TX,City_52,High
CUST-000454,48,65192.33,Professional,9,840,CA,City_53,Medium
CUST-000455,35,129411.01,Professional,22,781,NY,City_54,Premium
CUST-000456,32,43713.42,Self-Employed,5,589,CA,City_55,Low
CUST-000457,40,67887.44,Professional,1,557,CA,City_56,Medium
CUST-000458,29,77121.28,Self-Employed,19,749,GA,City_57,High
CUST-000459,35,66354.47,Professional,4,593,TX,City_58,Medium
CUST-000460,27,107339.11,Self-Employed,24,653,IL,City_59,High
CUST-000461,65,39096.09,Salaried,1,692,TX,City_60,Low
CUST-000462,42,101989.09,Salaried,6,716,IL,City_61,High
CUST-000463,33,148554.5,Salaried,2,609,NY,City_62,Premium
CUST-000464,44,45763.56,Salaried,5,649,NC,City_63,Low
CUST-000465,40,95381.97,Salaried,5,714,MI,City_64,High
CUST-000466,39,92936.33,Self-Employed,1,518,IL,City_65,High
CUST-000467,49,106778.89,Salaried,12,668,NY,City_66,High
CUST-000468,51,75067.13,Salaried,8,790,FL,City_67,Medium
CUST-000469,35,175644.75,Self-Employed,0,720,IL,City_68,Premium
CUST-000470,35,266043.71,Salaried,9,626,FL,City_69,Premium
CUST-000471,38,109129.88,Self-Employed,3,654,PA,City_70,High
CUST-000472,18,90543.95,Salaried,6,742,IL,City_71,High
CUST-000473,23,75622.64,Professional,1,760,CA,City_72,High
CUST-000474,58,34102.3,Salaried,28,660,CA,City_73,Low
CUST-000475,61,31850.08,Salaried,3,575,OH,City_74,Low
CUST-000476,39,37528.81,Self-Employed,7,724,NY,City_75,Low
CUST-000477,48,87964.35,Self-Employed,9,736,GA,City_76,High
CUST-000478,45,66809.83,Professional,1,513,NY,City_77,Medium
CUST-000479,78,187496.09,Business Owner,5,747,FL,City_78,Premium
CUST-000480,55,20000.0,Salaried,3,650,FL,City_79,Low
CUST-000481,40,76855.31,Salaried,0,625,OH,City_80,High
CUST-000482,30,97273.03,Salaried,1,687,MI,City_81,High
CUST-000483,22,128521.77,Salaried,0,610,FL,City_82,Premium
CUST-000484,44,81734.99,Self-Employed,2,727,TX,City_83,High
CUST-000485,32,93350.88,Self-Employed,1,648,MI,City_84,High
CUST-000486,24,83354.89,Salaried,24,850,FL,City_85,High
CUST-000487,34,97645.1,Salaried,17,818,TX,City_86,High
CUST-000488,29,74137.31,Professional,4,610,PA,City_87,Medium
CUST-000489,62,266985.74,Salaried,2,792,PA,City_88,Premium
CUST-000490,52,106080.14,Business Owner,10,631,NC,City_89,High
CUST-000491,41,84429.92,Self-Employed,4,580,IL,City_90,High
CUST-000492,59,48164.08,Salaried,1,570,FL,City_91,Low
CUST-000493,42,61075.6,Salaried,8,768,MI,City_92,Medium
CUST-000494,31,185593.78,Salaried,1,584,NY,City_93,Premium
CUST-000495,60,20000.0,Salaried,1,710,NY,City_94,Low
CUST-000496,48,77600.01,Professional,9,591,TX,City_95,High
CUST-000497,29,73886.81,Professional,1,694,TX,City_96,Medium
CUST-000498,39,101244.56,Self-Employed,1,615,OH,City_97,High
CUST-000499,31,87936.71,Salaried,11,756,GA,City_98,High
CUST-000500,25,186228.56,Business Owner,6,694,PA,City_99,Premium
CUST-000501,53,79552.07,Self-Employed,0,660,NC,City_0,High
CUST-000502,64,72169.91,Salaried,0,681,MI,City_1,Medium
CUST-000503,25,132762.6,Salaried,1,601,GA,City_2,Premium
CUST-000504,48,188140.08,Self-Employed,27,681,TX,City_3,Premium
CUST-000505,34,113249.83,Salaried,12,610,PA,City_4,Premium
CUST-000506,36,137608.73,Salaried,1,634,PA,City_5,Premium
CUST-000507,34,65828.02,Self-Employed,4,691,TX,City_6,Medium
CUST-000508,31,80860.95,Self-Employed,4,657,OH,City_7,High
CUST-000509,42,182897.77,Salaried,7,789,FL,City_8,Premium
CUST-000510,32,102875.03,Salaried,2,663,GA,City_9,High
CUST-000511,45,64862.54,Salaried,0,721,IL,City_10,Medium
CUST-000512,41,76479.17,Professional,3,632,IL,City_11,High
CUST-000513,39,139739.35,Salaried,1,730,PA,City_12,Premium
CUST-000514,31,147410.96,Salaried,8,625,FL,City_13,Premium
CUST-000515,35,45250.31,Salaried,1,630,NC,City_14,Low
CUST-000516,51,93227.51,Self-Employed,2,789,NY,City_15,High
CUST-000517,48,74647.9,Salaried,0,698,OH,City_16,Medium
CUST-000518,30,72108.12,Salaried,0,539,TX,City_17,Medium
CUST-000519,43,166612.85,Salaried,0,805,OH,City_18,Premium
CUST-000520,51,65037.58,Self-Employed,12,638,MI,City_19,Medium
CUST-000521,21,53098.14,Salaried,0,661,PA,City_20,Medium
CUST-000522,48,45993.19,Salaried,2,724,MI,City_21,Low
CUST-000523,34,67542.7,Self-Employed,3,695,GA,City_22,Medium
CUST-000524,48,48247.32,Self-Employed,7,617,TX,City_23,Low
CUST-000525,32,44639.5,Salaried,0,564,GA,City_24,Low
CUST-000526,20,43969.93,Salaried,3,548,FL,City_25,Low
CUST-000527,22,45566.03,Self-Employed,7,686,OH,City_26,Low
CUST-000528,42,47512.3,Professional,0,636,TX,City_27,Low
CUST-000529,45,95289.51,Salaried,1,745,FL,City_28,High
CUST-000530,31,23138.52,Self-Employed,1,575,CA,City_29,Low
CUST-000531,49,49226.7,Salaried,3,576,TX,City_30,Low
CUST-000532,22,70626.83,Salaried,4,535,NC,City_31,Medium
CUST-000533,41,149405.32,Salaried,0,657,IL,City_32,Premium
CUST-000534,27,64711.04,Professional,9,769,IL,City_33,Medium
CUST-000535,34,68408.3,Salaried,8,720,GA,City_34,Medium
CUST-000536,42,71145.0,Salaried,12,724,IL,City_35,Medium
CUST-000537,31,25110.23,Salaried,9,695,NY,City_36,Low
CUST-000538,37,111379.58,Salaried,0,551,CA,City_37,High
CUST-000539,54,108629.29,Salaried,4,538,GA,City_38,High
CUST-000540,35,122264.39,Salaried,0,639,GA,City_39,Premium
CUST-000541,52,337308.16,Business Owner,8,776,PA,City_40,Premium
CUST-000542,28,34410.96,Salaried,18,703,PA,City_41,Low
CUST-000543,48,30712.57,Salaried,0,658,NY,City_42,Low
CUST-000544,59,114549.67,Salaried,4,650,TX,City_43,Premium
CUST-000545,18,61251.89,Salaried,6,726,FL,City_44,Medium
CUST-000546,32,41517.34,Professional,0,654,FL,City_45,Low
CUST-000547,48,63304.13,Business Owner,1,777,IL,City_46,Medium
CUST-000548,39,51752.98,Salaried,2,713,OH,City_47,Medium
CUST-000549,46,211104.73,Business Owner,1,791,OH,City_48,Premium
CUST-000550,34,291364.63,Salaried,1,754,MI,City_49,Premium
CUST-000551,43,28110.73,Self-Employed,40,710,IL,City_50,Low
CUST-000552,40,30924.81,Salaried,14,770,MI,City_51,Low
CUST-000553,56,47554.07,Self-Employed,0,670,PA,City_52,Low
CUST-000554,45,49589.11,Salaried,7,504,CA,City_53,Low
CUST-000555,46,47102.77,Salaried,4,630,GA,City_54,Low
CUST-000556,37,66749.55,Salaried,7,716,GA,City_55,Medium
CUST-000557,36,57362.3,Salaried,3,629,IL,City_56,Medium
CUST-000558,36,33292.11,Salaried,2,660,OH,City_57,Low
CUST-000559,46,40504.1,Self-Employed,0,535,OH,City_58,Low
CUST-000560,36,189671.08,Self-Employed,2,850,TX,City_59,Premium
CUST-000561,45,60522.74,Salaried,6,728,GA,City_60,Medium
CUST-000562,66,58692.36,Salaried,8,763,IL,City_61,Medium
CUST-000563,52,30121.1,Salaried,0,808,IL,City_62,Low
CUST-000564,38,56801.24,Professional,0,477,NC,City_63,Medium
CUST-000565,56,133490.4,Salaried,8,706,GA,City_64,Premium
CUST-000566,37,107213.16,Self-Employed,1,657,PA,City_65,High
CUST-000567,18,122015.45,Self-Employed,9,670,IL,City_66,Premium
CUST-000568,29,36427.71,Salaried,21,639,PA,City_67,Low
CUST-000569,19,36079.24,Self-Employed,0,669,IL,City_68,Low
CUST-000570,37,148049.92,Salaried,1,660,OH,City_69,Premium
CUST-000571,42,123131.46,Salaried,7,752,FL,City_70,Premium
CUST-000572,62,64226.15,Salaried,2,642,IL,City_71,Medium
CUST-000573,45,125124.88,Salaried,0,641,OH,City_72,Premium
CUST-000574,39,36440.85,Salaried,3,526,FL,City_73,Low
CUST-000575,51,35545.28,Salaried,2,721,CA,City_74,Low
CUST-000576,18,28417.68,Self-Employed,0,661,MI,City_75,Low
CUST-000577,44,93164.84,Professional,0,592,OH,City_76,High
CUST-000578,51,85414.75,Self-Employed,1,775,FL,City_77,High
CUST-000579,24,54819.07,Salaried,8,505,OH,City_78,Medium
CUST-000580,55,46957.95,Salaried,0,838,FL,City_79,Low
CUST-000581,46,319327.52,Salaried,3,640,NY,City_80,Premium
CUST-000582,37,64200.4,Salaried,3,757,TX,City_81,Medium
CUST-000583,49,172488.11,Self-Employed,0,736,PA,City_82,Premium
CUST-000584,69,68695.18,Self-Employed,4,652,NY,City_83,Medium
CUST-000585,44,55537.61,Salaried,3,603,OH,City_84,Medium
CUST-000586,44,175472.76,Salaried,5,745,MI,City_85,Premium
CUST-000587,36,120477.93,Business Owner,7,694,CA,City_86,Premium
CUST-000588,31,73922.9,Salaried,9,634,PA,City_87,Medium
CUST-000589,51,148074.66,Salaried,3,697,PA,City_88,Premium
CUST-000590,31,340247.07,Salaried,4,724,PA,City_89,Premium
CUST-000591,42,48331.14,Professional,5,775,FL,City_90,Low
CUST-000592,36,99537.07,Salaried,18,670,FL,City_91,High
CUST-000593,47,58671.97,Business Owner,0,713,MI,City_92,Medium
CUST-000594,46,42809.65,Salaried,4,683,NC,City_93,Low
CUST-000595,54,42103.38,Self-Employed,0,657,FL,City_94,Low
CUST-000596,35,194978.25,Salaried,6,776,NC,City_95,Premium
CUST-000597,38,25094.07,Self-Employed,7,660,IL,City_96,Low
CUST-000598,30,101717.94,Salaried,0,632,PA,City_97,High
CUST-000599,36,45711.15,Salaried,9,590,IL,City_98,Low
CUST-000600,46,217236.17,Salaried,2,654,PA,City_99,Premium
CUST-000601,51,63665.46,Salaried,1,669,OH,City_0,Medium
CUST-000602,30,60285.01,Salaried,0,715,CA,City_1,Medium
CUST-000603,52,192326.36,Self-Employed,0,630,TX,City_2,Premium
CUST-000604,58,126921.42,Business Owner,2,762,GA,City_3,Premium
CUST-000605,46,104587.53,Salaried,2,657,PA,City_4,High
CUST-000606,64,121628.98,Salaried,21,719,IL,City_5,Premium
CUST-000607,32,39154.84,Salaried,13,569,MI,City_6,Low
CUST-000608,27,117040.03,Salaried,14,632,TX,City_7,Premium
CUST-000609,20,66556.79,Salaried,1,571,TX,City_8,Medium
CUST-000610,59,93134.34,Professional,1,765,CA,City_9,High
CUST-000611,49,100305.43,Self-Employed,0,628,FL,City_10,High
CUST-000612,41,38520.2,Self-Employed,2,677,MI,City_11,Low
CUST-000613,45,107102.0,Salaried,2,726,GA,City_12,High
CUST-000614,28,67065.77,Self-Employed,1,597,IL,City_13,Medium
CUST-000615,71,35642.38,Self-Employed,0,442,PA,City_14,Low
CUST-000616,43,68686.22,Business Owner,2,664,IL,City_15,Medium
CUST-000617,43,75906.57,Salaried,9,581,CA,City_16,High
CUST-000618,50,107089.75,Salaried,5,680,CA,City_17,High
CUST-000619,47,20000.0,Salaried,9,638,CA,City_18,Low
CUST-000620,44,94667.41,Salaried,0,680,OH,City_19,High
CUST-000621,32,55167.39,Business Owner,1,691,TX,City_20,Medium
CUST-000622,47,121925.74,Salaried,1,745,MI,City_21,Premium
CUST-000623,64,74916.07,Salaried,3,676,IL,City_22,Medium
CUST-000624,58,61403.03,Salaried,15,784,OH,City_23,Medium
CUST-000625,61,67423.11,Business Owner,18,741,GA,City_24,Medium
CUST-000626,35,91609.41,Salaried,10,747,OH,City_25,High
CUST-000627,30,129312.73,Self-Employed,2,680,NY,City_26,Premium
CUST-000628,40,43939.84,Professional,9,685,NC,City_27,Low
CUST-000629,42,61025.52,Self-Employed,10,631,GA,City_28,Medium
CUST-000630,55,181108.4,Salaried,4,755,GA,City_29,Premium
CUST-000631,21,60389.85,Salaried,2,667,NC,City_30,Medium
CUST-000632,60,93488.45,Salaried,3,632,GA,City_31,High
CUST-000633,40,35765.11,Salaried,3,623,NY,City_32,Low
CUST-000634,36,26810.24,Salaried,4,603,TX,City_33,Low
CUST-000635,29,40179.83,Salaried,1,663,IL,City_34,Low
CUST-000636,22,49578.28,Salaried,0,666,OH,City_35,Low
CUST-000637,51,139970.94,Salaried,3,617,CA,City_36,Premium
CUST-000638,42,149486.17,Salaried,2,803,TX,City_37,Premium
CUST-000639,26,23624.77,Salaried,7,581,IL,City_38,Low
CUST-000640,26,54203.26,Salaried,2,610,NC,City_39,Medium
CUST-000641,37,113995.82,Salaried,1,669,FL,City_40,Premium
CUST-000642,62,70405.84,Salaried,2,631,NY,City_41,Medium
CUST-000643,38,184975.46,Self-Employed,6,677,OH,City_42,Premium
CUST-000644,23,112346.59,Salaried,0,662,OH,City_43,High
CUST-000645,39,63871.74,Self-Employed,6,763,FL,City_44,Medium
CUST-000646,38,67375.84,Salaried,1,585,MI,City_45,Medium
CUST-000647,18,72487.51,Salaried,4,671,PA,City_46,Medium
CUST-000648,41,45146.54,Salaried,2,815,PA,City_47,Low
CUST-000649,39,131764.55,Salaried,5,754,CA,City_48,Premium
CUST-000650,50,117090.3,Salaried,0,618,FL,City_49,Premium
CUST-000651,64,98499.41,Professional,0,772,CA,City_50,High
CUST-000652,55,86750.22,Self-Employed,6,754,TX,City_51,High
CUST-000653,38,40713.9,Salaried,3,669,TX,City_52,Low
CUST-000654,28,101494.44,Salaried,2,744,PA,City_53,High
CUST-000655,72,81040.55,Self-Employed,1,681,TX,City_54,High
CUST-000656,42,249348.01,Salaried,8,708,TX,City_55,Premium
CUST-000657,42,34519.12,Salaried,1,824,NY,City_56,Low
CUST-000658,41,48594.53,Self-Employed,7,744,GA,City_57,Low
CUST-000659,44,28948.01,Salaried,1,703,IL,City_58,Low
CUST-000660,40,65803.71,Self-Employed,2,701,NY,City_59,Medium
CUST-000661,35,26389.03,Salaried,0,525,OH,City_60,Low
CUST-000662,35,152747.94,Salaried,3,644,FL,City_61,Premium
CUST-000663,41,144435.13,Salaried,6,562,GA,City_62,Premium
CUST-000664,35,68149.85,Salaried,4,716,MI,City_63,Medium
CUST-000665,33,40823.38,Professional,6,770,OH,City_64,Low
CUST-000666,43,30054.93,Salaried,4,725,NC,City_65,Low
CUST-000667,38,49164.38,Self-Employed,11,762,IL,City_66,Low
CUST-000668,60,109148.67,Salaried,21,662,TX,City_67,High
CUST-000669,18,46770.68,Salaried,6,634,PA,City_68,Low
CUST-000670,55,235717.44,Salaried,2,850,NY,City_69,Premium
CUST-000671,56,183443.25,Professional,3,578,NC,City_70,Premium
CUST-000672,18,75037.09,Salaried,5,658,MI,City_71,Medium
CUST-000673,37,56847.21,Business Owner,1,629,CA,City_72,Medium
CUST-000674,37,53301.83,Business Owner,1,583,NC,City_73,Medium
CUST-000675,25,195686.55,Self-Employed,2,699,NC,City_74,Premium
CUST-000676,32,50575.68,Self-Employed,0,433,NC,City_75,Medium
CUST-000677,28,131382.05,Business Owner,0,611,TX,City_76,Premium
CUST-000678,63,75987.09,Salaried,4,733,MI,City_77,High
CUST-000679,53,115079.76,Self-Employed,3,707,NY,City_78,Premium
CUST-000680,57,45844.25,Salaried,8,611,MI,City_79,Low
CUST-000681,50,61420.09,Salaried,4,652,TX,City_80,Medium
CUST-000682,28,73919.64,Self-Employed,8,823,IL,City_81,Medium
CUST-000683,35,51350.16,Salaried,2,801,TX,City_82,Medium
CUST-000684,47,158701.11,Self-Employed,5,746,MI,City_83,Premium
CUST-000685,27,47413.32,Professional,4,614,MI,City_84,Low
CUST-000686,50,53051.8,Salaried,9,728,IL,City_85,Medium
CUST-000687,39,169475.46,Business Owner,5,749,IL,City_86,Premium
CUST-000688,37,150873.91,Salaried,0,646,FL,City_87,Premium
CUST-000689,50,194469.51,Salaried,4,775,IL,City_88,Premium
CUST-000690,47,23867.66,Salaried,5,607,OH,City_89,Low
CUST-000691,37,84598.94,Salaried,6,737,MI,City_90,High
CUST-000692,55,79174.71,Salaried,5,676,GA,City_91,High
CUST-000693,29,53541.04,Salaried,13,708,IL,City_92,Medium
CUST-000694,49,91118.76,Professional,2,735,IL,City_93,High
CUST-000695,49,61844.49,Salaried,0,681,MI,City_94,Medium
CUST-000696,38,82655.67,Salaried,0,785,TX,City_95,High
CUST-000697,45,500000.0,Salaried,1,850,GA,City_96,Premium
CUST-000698,26,90718.98,Self-Employed,0,745,TX,City_97,High
CUST-000699,53,93034.19,Self-Employed,1,612,NC,City_98,High
CUST-000700,39,122758.59,Salaried,0,591,FL,City_99,Premium
CUST-000701,35,83585.9,Salaried,1,524,PA,City_0,High
CUST-000702,54,38809.63,Salaried,0,721,OH,City_1,Low
CUST-000703,33,27923.29,Salaried,0,696,CA,City_2,Low
CUST-000704,25,73693.42,Salaried,0,809,GA,City_3,Medium
CUST-000705,23,63817.12,Salaried,3,542,NC,City_4,Medium
CUST-000706,49,23088.32,Salaried,1,603,OH,City_5,Low
CUST-000707,26,199362.3,Salaried,19,620,IL,City_6,Premium
CUST-000708,63,79973.07,Self-Employed,0,799,TX,City_7,High
CUST-000709,18,177887.25,Salaried,0,716,NC,City_8,Premium
CUST-000710,62,20000.0,Salaried,6,501,TX,City_9,Low
CUST-000711,44,179932.24,Salaried,2,633,GA,City_10,Premium
CUST-000712,40,56056.78,Salaried,0,628,NC,City_11,Medium
CUST-000713,35,159649.83,Salaried,5,825,FL,City_12,Premium
CUST-000714,46,85320.03,Salaried,4,754,FL,City_13,High
CUST-000715,41,98439.49,Salaried,4,675,GA,City_14,High
CUST-000716,55,98513.97,Salaried,3,708,OH,City_15,High
CUST-000717,43,58113.94,Salaried,3,570,OH,City_16,Medium
CUST-000718,43,50885.56,Salaried,5,689,NY,City_17,Medium
CUST-000719,37,60388.1,Business Owner,2,664,NY,City_18,Medium
CUST-000720,41,31011.02,Salaried,3,811,NC,City_19,Low
CUST-000721,45,56208.16,Self-Employed,2,673,PA,City_20,Medium
CUST-000722,21,49373.47,Business Owner,2,671,TX,City_21,Low
CUST-000723,25,30567.73,Salaried,2,579,GA,City_22,Low
CUST-000724,50,98759.53,Self-Employed,0,555,NY,City_23,High
CUST-000725,44,75348.09,Self-Employed,0,615,CA,City_24,High
CUST-000726,39,86930.9,Professional,2,665,OH,City_25,High
CUST-000727,42,113972.66,Salaried,0,642,NY,City_26,Premium
CUST-000728,46,65025.02,Professional,13,745,NY,City_27,Medium
CUST-000729,35,42702.53,Salaried,11,619,PA,City_28,Low
CUST-000730,32,90003.93,Salaried,3,698,IL,City_29,High
CUST-000731,44,20000.0,Self-Employed,1,680,PA,City_30,Low
CUST-000732,30,70290.11,Salaried,8,708,NY,City_31,Medium
CUST-000733,46,118698.81,Professional,5,649,IL,City_32,Premium
CUST-000734,21,140561.24,Salaried,9,793,CA,City_33,Premium
CUST-000735,54,54588.44,Self-Employed,10,671,IL,City_34,Medium
CUST-000736,47,20000.0,Salaried,4,718,IL,City_35,Low
CUST-000737,45,20000.0,Salaried,12,836,MI,City_36,Low
CUST-000738,53,109982.29,Salaried,5,615,PA,City_37,High
CUST-000739,61,60648.7,Salaried,1,641,TX,City_38,Medium
CUST-000740,54,251606.8,Salaried,1,599,GA,City_39,Premium
CUST-000741,19,32163.3,Salaried,2,666,GA,City_40,Low
CUST-000742,26,92101.36,Salaried,11,744,OH,City_41,High
CUST-000743,34,203343.99,Self-Employed,22,597,GA,City_42,Premium
CUST-000744,42,84890.76,Self-Employed,3,706,CA,City_43,High
CUST-000745,48,28856.26,Salaried,0,783,TX,City_44,Low
CUST-000746,33,395857.73,Salaried,0,773,NC,City_45,Premium
CUST-000747,44,193608.99,Self-Employed,10,838,IL,City_46,Premium
CUST-000748,32,65440.45,Salaried,1,556,FL,City_47,Medium
CUST-000749,34,122591.85,Salaried,12,742,MI,City_48,Premium
CUST-000750,25,123381.95,Professional,0,658,OH,City_49,Premium
CUST-000751,30,110227.98,Salaried,0,660,FL,City_50,High
CUST-000752,25,32734.88,Self-Employed,5,618,IL,City_51,Low
CUST-000753,30,91102.27,Business Owner,6,701,GA,City_52,High
CUST-000754,54,180173.01,Professional,1,706,NY,City_53,Premium
CUST-000755,30,101514.78,Business Owner,6,671,OH,City_54,High
CUST-000756,73,95180.85,Salaried,1,561,TX,City_55,High
CUST-000757,47,54347.22,Salaried,1,745,FL,City_56,Medium
CUST-000758,44,43601.91,Professional,2,691,NC,City_57,Low
CUST-000759,31,29194.42,Professional,0,613,MI,City_58,Low
CUST-000760,50,118151.4,Salaried,2,699,PA,City_59,Premium
