loan_id,customer_id,loan_type,origination_date,maturity_date,term_months,interest_rate,original_principal,monthly_payment,dti,collateral_value,ltv,credit_score_at_origination,current_balance,current_credit_score,risk_grade,default_flag,delinquency_days,recovery_amount,prepayment_flag,loan_status,pool_id
LN-0000132,CUST-020402,Mortgage,2021-01-09,2051-01-09 06:35:59.999999965,360,0.0362,127257.89,580.0,0.1,146039.71,0.87,718,0.0,747,Very Good,0,0,0.0,1,Prepaid,POOL-08
LN-0000133,CUST-007618,Mortgage,2021-10-21,2051-10-21 06:35:59.999999965,360,0.049,208405.83,1106.07,0.52,245757.14,0.85,590,201424.05,596,Fair,0,0,0.0,0,Current,POOL-03
LN-0000134,CUST-037381,Personal,2021-10-30,2025-10-29 23:16:48.000000000,48,0.1045,17469.88,446.87,0.07,0.0,0.0,635,8911.54,620,Fair,0,0,0.0,0,Current,POOL-02
LN-0000135,CUST-007927,Auto,2020-06-01,2025-06-01 05:06:00.000000008,60,0.0334,25127.79,455.32,0.11,32115.61,0.78,846,7983.01,827,Exceptional,0,43,0.0,0,Delinquent,POOL-08
LN-0000136,CUST-014880,Personal,2020-08-31,2023-08-31 17:27:36.000000000,36,0.1103,18535.68,607.1,0.08,0.0,0.0,577,0.0,582,Fair,0,0,0.0,0,Current,POOL-08
LN-0000137,CUST-017352,Credit Card,2020-07-16,2020-07-16 00:00:00.000000000,0,0.1779,9476.28,473.81,0.19,0.0,0.0,701,5038.71,680,Good,0,0,0.0,0,Current,POOL-10
LN-0000138,CUST-038032,Auto,2020-06-08,2026-06-08 10:55:11.999999991,72,0.0467,20805.84,331.9,0.11,29040.71,0.72,713,9380.57,740,Good,0,0,0.0,0,Current,POOL-10
LN-0000139,CUST-026513,Auto,2022-04-18,2026-04-17 23:16:48.000000000,48,0.0463,26821.9,613.2,0.1,29476.6,0.91,717,16245.12,711,Good,0,0,0.0,0,Current,POOL-02
LN-0000140,CUST-029063,Mortgage,2021-01-25,2051-01-25 06:35:59.999999965,360,0.0544,289086.77,1630.54,0.17,329121.43,0.88,536,276978.59,545,Subprime,0,0,0.0,0,Current,POOL-02
LN-0000141,CUST-001131,Mortgage,2021-05-06,2051-05-06 06:35:59.999999965,360,0.0518,221358.71,1212.77,0.39,260047.83,0.85,562,212845.73,558,Subprime,0,0,0.0,0,Current,POOL-03
LN-0000142,CUST-033318,Auto,2021-10-12,2025-10-11 23:16:48.000000000,48,0.0477,49174.8,1127.34,0.12,62931.41,0.78,703,23703.02,675,Good,0,0,0.0,0,Current,POOL-03
LN-0000143,CUST-012257,Mortgage,2022-06-14,2037-06-13 15:17:59.999999982,180,0.0507,532320.33,4228.99,0.43,669955.8,0.79,573,495372.26,583,Fair,0,0,0.0,0,Current,POOL-10
LN-0000144,CUST-006728,Credit Card,2021-09-09,2021-09-09 00:00:00.000000000,0,0.1854,2267.34,113.37,0.03,0.0,0.0,626,1721.02,632,Fair,0,0,0.0,0,Current,POOL-10
LN-0000145,CUST-014857,Mortgage,2020-03-13,2050-03-13 06:35:59.999999965,360,0.0363,402513.7,1836.8,0.22,549526.83,0.73,717,372712.43,716,Good,0,0,0.0,0,Current,POOL-07
LN-0000146,CUST-028945,Auto,2021-07-28,2026-07-28 05:06:00.000000008,60,0.0546,34727.95,662.7,0.06,37696.61,0.92,634,0.0,604,Fair,1,351,14584.69,0,Defaulted,POOL-10
LN-0000147,CUST-009888,Mortgage,2020-06-17,2050-06-17 06:35:59.999999965,360,0.0291,160039.3,666.99,0.17,219211.87,0.73,789,147724.18,764,Very Good,0,0,0.0,0,Current,POOL-08
LN-0000148,CUST-017744,Mortgage,2022-02-22,2052-02-22 06:35:59.999999965,360,0.042,320557.89,1567.58,0.19,349877.17,0.92,660,310385.18,640,Fair,0,0,0.0,0,Current,POOL-08
LN-0000149,CUST-036399,Auto,2020-09-13,2025-09-13 05:06:00.000000008,60,0.0614,48206.7,935.11,0.11,67270.66,0.72,566,18574.15,561,Subprime,0,0,0.0,0,Current,POOL-04
LN-0000150,CUST-047995,Auto,2020-11-17,2025-11-17 05:06:00.000000008,60,0.0534,10747.79,204.5,0.03,14373.41,0.75,646,4461.44,670,Fair,0,0,0.0,0,Current,POOL-03
LN-0000151,CUST-016527,Mortgage,2021-09-03,2036-09-02 15:17:59.999999982,180,0.0447,195789.55,1494.78,0.15,228773.47,0.86,633,0.0,616,Fair,0,0,0.0,1,Prepaid,POOL-06
LN-0000152,CUST-042388,Personal,2021-09-23,2025-09-22 23:16:48.000000000,48,0.1101,16762.64,433.32,0.09,0.0,0.0,579,8242.54,570,Subprime,0,0,0.0,0,Current,POOL-09
LN-0000153,CUST-028565,Mortgage,2020-12-21,2050-12-21 06:35:59.999999965,360,0.0237,194157.88,754.1,0.24,239204.05,0.81,843,180343.25,825,Exceptional,0,0,0.0,0,Current,POOL-03
LN-0000154,CUST-026908,Mortgage,2022-04-22,2037-04-21 15:17:59.999999982,180,0.0481,501845.57,3919.07,0.13,598257.87,0.84,599,462207.19,629,Fair,0,0,0.0,0,Current,POOL-01
LN-0000155,CUST-023410,Mortgage,2021-01-19,2051-01-19 06:35:59.999999965,360,0.0421,217594.45,1065.34,0.07,275987.02,0.79,659,206370.84,660,Fair,0,0,0.0,0,Current,POOL-02
LN-0000156,CUST-043253,Auto,2020-09-26,2026-09-26 10:55:11.999999991,72,0.0579,39473.13,650.28,0.13,48540.5,0.81,601,19793.91,609,Fair,0,0,0.0,0,Current,POOL-05
LN-0000157,CUST-014475,Mortgage,2022-04-15,2052-04-14 06:35:59.999999965,360,0.0251,191621.15,758.13,0.09,243676.01,0.79,829,184330.86,801,Exceptional,0,0,0.0,0,Current,POOL-05
LN-0000158,CUST-034286,Personal,2021-04-26,2023-04-26 11:38:24.000000000,24,0.0913,16464.23,753.15,0.15,0.0,0.0,767,0.0,791,Very Good,0,23,0.0,0,Delinquent,POOL-08
LN-0000159,CUST-049420,Personal,2021-12-10,2023-12-10 11:38:24.000000000,24,0.1,4594.61,212.02,0.04,0.0,0.0,680,0.0,692,Good,0,0,0.0,0,Current,POOL-07
LN-0000160,CUST-038050,Personal,2021-01-30,2022-01-30 05:49:12.000000000,12,0.109,14923.7,1318.29,0.43,0.0,0.0,590,0.0,590,Fair,0,0,0.0,0,Current,POOL-09
LN-0000161,CUST-024022,Credit Card,2020-09-15,2020-09-15 00:00:00.000000000,0,0.1816,8091.78,404.59,0.03,0.0,0.0,664,5721.66,686,Good,0,0,0.0,0,Current,POOL-03
LN-0000162,CUST-014987,Mortgage,2021-08-24,2051-08-24 06:35:59.999999965,360,0.062,335946.05,2057.57,0.7,355460.51,0.95,460,0.0,456,Subprime,1,350,87361.83,0,Defaulted,POOL-06
LN-0000163,CUST-039602,Mortgage,2020-12-27,2050-12-27 06:35:59.999999965,360,0.0378,258758.13,1202.76,0.27,360628.2,0.72,702,244004.48,727,Good,0,0,0.0,0,Current,POOL-02
LN-0000164,CUST-023010,Personal,2022-04-09,2026-04-08 23:16:48.000000000,48,0.109,13333.12,343.95,0.05,0.0,0.0,590,8469.83,578,Subprime,0,71,0.0,0,Delinquent,POOL-05
LN-0000165,CUST-045890,Mortgage,2021-05-11,2036-05-10 15:17:59.999999982,180,0.0392,139106.14,1023.38,0.18,188786.22,0.74,688,120575.87,669,Fair,0,36,0.0,0,Delinquent,POOL-02
LN-0000166,CUST-016505,Mortgage,2020-08-03,2050-08-03 06:35:59.999999965,360,0.0382,357482.08,1669.79,0.37,388516.06,0.92,698,334834.68,684,Good,0,0,0.0,0,Current,POOL-07
LN-0000167,CUST-021792,Mortgage,2020-01-23,2050-01-22 06:35:59.999999965,360,0.033,220393.63,965.23,0.11,269162.56,0.82,750,202400.87,749,Very Good,0,0,0.0,0,Current,POOL-09
LN-0000168,CUST-012678,Personal,2022-07-16,2025-07-15 17:27:36.000000000,36,0.0976,19329.4,621.53,0.05,0.0,0.0,704,10900.92,687,Good,0,0,0.0,0,Current,POOL-07
LN-0000169,CUST-031376,Mortgage,2022-04-21,2052-04-20 06:35:59.999999965,360,0.0361,243253.11,1107.31,0.06,270102.71,0.9,719,235524.15,730,Good,0,0,0.0,0,Current,POOL-09
LN-0000170,CUST-044191,Mortgage,2021-08-08,2051-08-08 06:35:59.999999965,360,0.0448,420144.94,2123.82,0.36,543967.87,0.77,632,403787.48,632,Fair,0,0,0.0,0,Current,POOL-09
LN-0000171,CUST-048328,Mortgage,2022-08-27,2052-08-26 06:35:59.999999965,360,0.0487,178245.08,942.75,0.11,244880.81,0.73,593,174626.3,576,Subprime,0,0,0.0,0,Current,POOL-04
LN-0000172,CUST-007291,Mortgage,2020-10-28,2050-10-28 06:35:59.999999965,360,0.0419,467725.42,2284.53,0.33,505611.49,0.93,661,441304.69,661,Fair,0,0,0.0,0,Current,POOL-04
LN-0000173,CUST-049429,Personal,2020-03-27,2021-03-27 05:49:12.000000000,12,0.0966,13255.3,1163.26,0.21,0.0,0.0,714,0.0,685,Good,0,0,0.0,1,Prepaid,POOL-02
LN-0000174,CUST-000755,Mortgage,2020-05-19,2050-05-19 06:35:59.999999965,360,0.0409,170612.35,823.41,0.1,181572.92,0.94,671,159430.12,683,Good,0,0,0.0,0,Current,POOL-05
LN-0000175,CUST-039562,Personal,2022-05-15,2026-05-14 23:16:48.000000000,48,0.0975,10927.87,275.85,0.04,0.0,0.0,705,7101.47,692,Good,0,0,0.0,0,Current,POOL-04
LN-0000176,CUST-048673,Auto,2022-07-02,2027-07-02 05:06:00.000000008,60,0.0494,37646.43,709.4,0.08,44048.79,0.85,686,27904.36,688,Good,0,0,0.0,0,Current,POOL-06
LN-0000177,CUST-011685,Mortgage,2022-02-08,2052-02-08 06:35:59.999999965,360,0.0423,182244.3,894.4,0.09,192306.3,0.95,657,176490.46,663,Fair,0,0,0.0,0,Current,POOL-03
LN-0000178,CUST-008098,Auto,2021-05-24,2026-05-24 05:06:00.000000008,60,0.0427,11090.31,205.6,0.03,11774.7,0.94,753,5655.51,769,Very Good,0,0,0.0,0,Current,POOL-07
LN-0000179,CUST-038007,Auto,2020-04-15,2023-04-15 17:27:36.000000000,36,0.0567,38364.72,1161.4,0.12,54222.98,0.71,613,0.0,641,Fair,0,48,0.0,0,Delinquent,POOL-06
LN-0000180,CUST-045600,Credit Card,2022-08-23,2022-08-23 00:00:00.000000000,0,0.1781,7543.45,377.17,0.03,0.0,0.0,699,4981.09,686,Good,0,0,0.0,0,Current,POOL-07
LN-0000181,CUST-006690,Mortgage,2021-12-24,2051-12-24 06:35:59.999999965,360,0.0282,373951.86,1540.53,0.17,489929.43,0.76,798,357633.42,779,Very Good,0,0,0.0,0,Current,POOL-03
LN-0000182,CUST-001685,Auto,2020-06-21,2026-06-21 10:55:11.999999991,72,0.0501,28259.85,455.25,0.03,38769.82,0.73,679,12811.84,700,Good,0,0,0.0,0,Current,POOL-07
LN-0000183,CUST-042028,Auto,2021-11-22,2024-11-21 17:27:36.000000000,36,0.0482,16495.52,493.05,0.1,21324.07,0.77,698,5295.12,726,Good,0,0,0.0,0,Current,POOL-10
LN-0000184,CUST-035794,Personal,2022-04-23,2026-04-22 23:16:48.000000000,48,0.1072,18965.12,487.59,0.18,0.0,0.0,608,12031.67,596,Fair,0,34,0.0,0,Delinquent,POOL-07
LN-0000185,CUST-042834,Auto,2022-08-22,2026-08-21 23:16:48.000000000,48,0.0472,49958.58,1144.18,0.45,56172.93,0.89,708,34340.06,720,Good,0,0,0.0,0,Current,POOL-08
LN-0000186,CUST-017730,Mortgage,2021-05-27,2036-05-26 15:17:59.999999982,180,0.0453,243028.18,1862.88,0.8,286705.24,0.85,627,211997.54,627,Fair,0,13,0.0,0,Delinquent,POOL-01
LN-0000187,CUST-046790,Mortgage,2020-04-28,2050-04-28 06:35:59.999999965,360,0.0412,344508.19,1668.66,0.38,406252.29,0.85,668,321474.38,664,Fair,0,0,0.0,0,Current,POOL-10
LN-0000188,CUST-041187,Personal,2020-06-22,2024-06-21 23:16:48.000000000,48,0.1159,16497.17,431.12,0.04,0.0,0.0,521,2501.48,502,Subprime,0,0,0.0,0,Current,POOL-02
LN-0000189,CUST-033620,Mortgage,2021-02-11,2036-02-11 15:17:59.999999982,180,0.0528,364281.88,2934.13,0.36,460926.54,0.79,552,0.0,526,Subprime,0,0,0.0,1,Prepaid,POOL-04
LN-0000190,CUST-010321,Auto,2020-05-28,2026-05-28 10:55:11.999999991,72,0.0501,28156.53,453.59,0.05,37651.76,0.75,679,0.0,717,Good,0,67,0.0,1,Prepaid,POOL-02
LN-0000191,CUST-049366,Personal,2020-09-18,2024-09-17 23:16:48.000000000,48,0.1145,16461.15,429.05,0.06,0.0,0.0,535,3683.52,572,Subprime,0,0,0.0,0,Current,POOL-01
LN-0000192,CUST-043672,Mortgage,2021-02-14,2051-02-14 06:35:59.999999965,360,0.0332,170205.96,747.3,0.1,198061.18,0.86,748,160366.47,723,Good,0,62,0.0,0,Delinquent,POOL-04
LN-0000193,CUST-022380,Mortgage,2021-04-28,2051-04-28 06:35:59.999999965,360,0.0252,85507.81,338.75,0.06,95524.42,0.9,828,0.0,807,Exceptional,0,0,0.0,1,Prepaid,POOL-08
LN-0000194,CUST-033698,Personal,2022-09-01,2023-09-01 05:49:12.000000000,12,0.0973,13454.83,1181.2,0.54,0.0,0.0,707,0.0,723,Good,0,0,0.0,0,Current,POOL-10
LN-0000195,CUST-024770,Auto,2021-02-17,2027-02-17 10:55:11.999999991,72,0.0612,38316.75,637.19,0.38,54234.88,0.71,568,0.0,551,Subprime,0,44,0.0,1,Prepaid,POOL-05
LN-0000196,CUST-043322,Personal,2020-03-22,2022-03-22 11:38:24.000000000,24,0.1022,15266.68,706.03,0.1,0.0,0.0,658,0.0,650,Fair,0,0,0.0,1,Prepaid,POOL-01
LN-0000197,CUST-029947,Credit Card,2022-07-13,2022-07-13 00:00:00.000000000,0,0.1707,5240.1,262.01,0.04,0.0,0.0,773,5014.56,811,Exceptional,0,0,0.0,0,Current,POOL-05
LN-0000198,CUST-020706,Personal,2022-08-20,2024-08-19 11:38:24.000000000,24,0.0839,11586.4,526.08,0.06,0.0,0.0,841,4079.29,847,Exceptional,0,0,0.0,0,Current,POOL-03
LN-0000199,CUST-028172,Personal,2022-02-03,2025-02-02 17:27:36.000000000,36,0.094,13913.04,445.03,0.02,0.0,0.0,740,5879.12,706,Good,0,0,0.0,0,Current,POOL-02
LN-0000200,CUST-039495,Auto,2020-09-22,2025-09-22 05:06:00.000000008,60,0.0556,21635.84,413.87,0.06,23537.14,0.92,624,8263.6,628,Fair,0,0,0.0,0,Current,POOL-03
LN-0000201,CUST-010889,Auto,2020-12-11,2025-12-11 05:06:00.000000008,60,0.0616,30911.5,599.91,0.05,34623.92,0.89,564,13513.66,536,Subprime,0,0,0.0,0,Current,POOL-04
LN-0000202,CUST-028409,Mortgage,2022-09-16,2052-09-15 06:35:59.999999965,360,0.0317,266121.43,1146.52,0.12,345797.5,0.77,763,259344.18,743,Very Good,0,0,0.0,0,Current,POOL-05
LN-0000203,CUST-005539,Mortgage,2022-02-27,2037-02-26 15:17:59.999999982,180,0.039,208857.26,1534.45,0.23,260967.82,0.8,690,189376.21,680,Good,0,0,0.0,0,Current,POOL-09
LN-0000204,CUST-038313,Auto,2021-01-17,2025-01-16 23:16:48.000000000,48,0.0399,14000.04,316.05,0.02,18740.35,0.75,781,4014.53,792,Very Good,0,0,0.0,0,Current,POOL-07
LN-0000205,CUST-002080,Auto,2021-03-02,2027-03-02 10:55:11.999999991,72,0.0462,25480.59,405.89,0.01,29322.61,0.87,718,14672.34,682,Good,0,0,0.0,0,Current,POOL-07
LN-0000206,CUST-023758,Auto,2020-11-17,2024-11-16 23:16:48.000000000,48,0.0481,34823.45,798.97,0.34,37137.59,0.94,699,8580.88,711,Good,0,0,0.0,0,Current,POOL-01
LN-0000207,CUST-040874,Credit Card,2021-01-03,2021-01-03 00:00:00.000000000,0,0.1881,2347.48,117.37,0.02,0.0,0.0,599,1871.96,618,Fair,0,0,0.0,0,Current,POOL-09
LN-0000208,CUST-035329,Auto,2022-08-26,2028-08-25 10:55:11.999999991,72,0.0418,12784.27,201.06,0.01,13709.35,0.93,762,10213.28,768,Very Good,0,0,0.0,0,Current,POOL-01
LN-0000209,CUST-042136,Mortgage,2020-07-19,2050-07-19 06:35:59.999999965,360,0.0353,446677.15,2013.27,0.32,534857.69,0.84,727,416253.0,726,Good,0,0,0.0,0,Current,POOL-03
LN-0000210,CUST-014363,Mortgage,2022-01-24,2052-01-24 06:35:59.999999965,360,0.0363,323981.36,1478.43,0.2,380496.33,0.85,717,312128.77,766,Very Good,0,0,0.0,0,Current,POOL-06
LN-0000211,CUST-002427,Auto,2021-03-05,2024-03-04 17:27:36.000000000,36,0.0572,8031.9,243.33,0.02,9290.66,0.86,608,723.08,573,Subprime,0,0,0.0,0,Current,POOL-01
LN-0000212,CUST-026053,Mortgage,2021-09-05,2051-09-05 06:35:59.999999965,360,0.0356,330749.08,1496.31,0.33,461424.35,0.72,724,0.0,739,Good,0,30,0.0,1,Prepaid,POOL-07
LN-0000213,CUST-028212,Auto,2022-09-02,2025-09-01 17:27:36.000000000,36,0.0663,34859.04,1070.46,0.39,40737.98,0.86,517,0.0,498,Subprime,0,62,0.0,1,Prepaid,POOL-10
LN-0000214,CUST-006997,Mortgage,2020-12-28,2050-12-28 06:35:59.999999965,360,0.0417,252524.19,1230.47,0.33,337779.27,0.75,663,239014.07,689,Good,0,6,0.0,0,Delinquent,POOL-09
LN-0000215,CUST-023303,Mortgage,2020-05-25,2050-05-25 06:35:59.999999965,360,0.0409,188296.7,908.75,0.13,213401.5,0.88,671,175955.41,664,Fair,0,69,0.0,0,Delinquent,POOL-03
LN-0000216,CUST-031863,Mortgage,2021-09-28,2051-09-28 06:35:59.999999965,360,0.0485,309846.26,1635.03,0.24,376096.94,0.82,595,298950.63,604,Fair,0,0,0.0,0,Current,POOL-02
LN-0000217,CUST-003339,Auto,2022-01-23,2026-01-22 23:16:48.000000000,48,0.0567,23796.4,555.27,0.07,29394.09,0.81,613,13064.06,604,Fair,0,0,0.0,0,Current,POOL-10
LN-0000218,CUST-027928,Mortgage,2021-07-15,2051-07-15 06:35:59.999999965,360,0.0356,221574.06,1002.4,0.09,238757.87,0.93,724,0.0,720,Good,0,0,0.0,1,Prepaid,POOL-03
LN-0000219,CUST-016730,Mortgage,2021-06-26,2051-06-26 06:35:59.999999965,360,0.044,280886.7,1406.57,0.36,357402.88,0.79,640,268965.27,657,Fair,0,0,0.0,0,Current,POOL-10
LN-0000220,CUST-012488,Personal,2020-10-19,2023-10-19 17:27:36.000000000,36,0.0944,13556.81,433.88,0.08,0.0,0.0,736,0.0,726,Good,0,0,0.0,0,Current,POOL-04
LN-0000221,CUST-048738,Personal,2021-12-25,2023-12-25 11:38:24.000000000,24,0.1122,15936.89,744.41,0.12,0.0,0.0,558,0.0,549,Subprime,0,0,0.0,0,Current,POOL-06
LN-0000222,CUST-031887,Credit Card,2021-01-17,2021-01-17 00:00:00.000000000,0,0.1768,1567.77,78.39,0.01,0.0,0.0,712,1259.44,689,Good,0,0,0.0,0,Current,POOL-06
LN-0000223,CUST-008869,Credit Card,2021-07-09,2021-07-09 00:00:00.000000000,0,0.18,7260.34,363.02,0.09,0.0,0.0,680,6525.99,681,Good,0,82,0.0,0,Delinquent,POOL-06
LN-0000224,CUST-036257,Auto,2020-12-17,2024-12-16 23:16:48.000000000,48,0.0456,37288.83,851.32,0.13,45064.6,0.83,724,9967.96,734,Good,0,0,0.0,0,Current,POOL-10
LN-0000225,CUST-039588,Mortgage,2020-06-26,2050-06-26 06:35:59.999999965,360,0.0517,584863.62,3200.72,0.47,752763.15,0.78,563,553587.18,586,Fair,0,0,0.0,0,Current,POOL-09
LN-0000226,CUST-029252,Mortgage,2020-05-12,2035-05-12 15:17:59.999999982,180,0.0369,216598.53,1568.71,0.24,229462.15,0.94,711,175168.46,725,Good,0,0,0.0,0,Current,POOL-05
LN-0000227,CUST-028560,Mortgage,2021-07-16,2051-07-16 06:35:59.999999965,360,0.0324,376749.24,1637.57,0.18,442330.38,0.85,756,358062.35,748,Very Good,0,0,0.0,0,Current,POOL-06
LN-0000228,CUST-033989,Credit Card,2020-11-11,2020-11-11 00:00:00.000000000,0,0.1806,2105.54,105.28,0.04,0.0,0.0,674,0.0,672,Good,1,145,506.39,0,Defaulted,POOL-10
LN-0000229,CUST-014018,Auto,2022-06-20,2027-06-20 05:06:00.000000008,60,0.0431,52941.97,982.43,0.38,56343.02,0.94,749,38237.08,729,Good,0,49,0.0,0,Delinquent,POOL-04
LN-0000230,CUST-011198,Credit Card,2021-01-01,2021-01-01 00:00:00.000000000,0,0.1815,6786.39,339.32,0.02,0.0,0.0,665,3787.86,663,Fair,0,24,0.0,0,Delinquent,POOL-03
LN-0000231,CUST-012185,Personal,2022-08-10,2024-08-09 11:38:24.000000000,24,0.0998,20145.41,929.42,0.23,0.0,0.0,682,7164.65,666,Fair,0,0,0.0,0,Current,POOL-02
LN-0000232,CUST-027617,Mortgage,2021-06-25,2051-06-25 06:35:59.999999965,360,0.023,195790.42,753.4,0.12,256432.21,0.76,850,184125.26,844,Exceptional,0,0,0.0,0,Current,POOL-07
LN-0000233,CUST-005612,Personal,2021-06-29,2023-06-29 11:38:24.000000000,24,0.0962,4819.96,221.57,0.02,0.0,0.0,718,0.0,702,Good,0,0,0.0,0,Current,POOL-03
LN-0000234,CUST-003387,Mortgage,2021-06-24,2051-06-24 06:35:59.999999965,360,0.0242,396568.92,1550.48,0.1,476762.32,0.83,838,0.0,842,Exceptional,0,0,0.0,1,Prepaid,POOL-09
LN-0000235,CUST-029405,Mortgage,2021-01-31,2036-01-31 15:17:59.999999982,180,0.0562,344349.2,2835.6,0.23,387158.35,0.89,518,299391.34,483,Subprime,0,0,0.0,0,Current,POOL-05
LN-0000236,CUST-048862,Personal,2021-08-08,2023-08-08 11:38:24.000000000,24,0.1144,16995.63,795.61,0.08,0.0,0.0,536,0.0,519,Subprime,0,0,0.0,1,Prepaid,POOL-09
LN-0000237,CUST-046210,Mortgage,2020-07-28,2050-07-28 06:35:59.999999965,360,0.0451,418136.97,2121.12,0.13,558541.32,0.75,629,393822.66,648,Fair,0,0,0.0,0,Current,POOL-02
LN-0000238,CUST-038460,Auto,2020-09-18,2026-09-18 10:55:11.999999991,72,0.0528,22612.95,367.12,0.06,24904.27,0.91,652,11253.63,660,Fair,0,0,0.0,0,Current,POOL-06
LN-0000239,CUST-028947,Mortgage,2020-06-20,2050-06-20 06:35:59.999999965,360,0.0419,160014.05,781.56,0.1,181121.12,0.88,661,149952.25,604,Fair,0,0,0.0,0,Current,POOL-10
LN-0000240,CUST-049301,Mortgage,2020-01-07,2050-01-06 06:35:59.999999965,360,0.0367,317332.23,1455.25,0.48,451736.36,0.7,713,292870.85,739,Good,0,0,0.0,0,Current,POOL-08
LN-0000241,CUST-046215,Credit Card,2022-01-23,2022-01-23 00:00:00.000000000,0,0.1879,8789.62,439.48,0.17,0.0,0.0,601,0.0,599,Fair,0,0,0.0,1,Prepaid,POOL-06
LN-0000242,CUST-033000,Personal,2022-05-10,2025-05-09 17:27:36.000000000,36,0.1145,14679.64,483.73,0.23,0.0,0.0,535,7557.89,527,Subprime,0,0,0.0,0,Current,POOL-10
LN-0000243,CUST-030299,Mortgage,2021-10-24,2051-10-24 06:35:59.999999965,360,0.0412,211401.06,1023.94,0.42,261564.58,0.81,668,203307.69,628,Fair,0,0,0.0,0,Current,POOL-05
LN-0000244,CUST-006621,Personal,2020-08-12,2022-08-12 11:38:24.000000000,24,0.0922,13659.4,625.41,0.06,0.0,0.0,758,0.0,735,Good,0,0,0.0,0,Current,POOL-09
LN-0000245,CUST-000129,Credit Card,2021-12-17,2021-12-17 00:00:00.000000000,0,0.185,9584.77,479.24,0.04,0.0,0.0,630,6317.51,629,Fair,0,40,0.0,0,Delinquent,POOL-06
LN-0000246,CUST-021076,Mortgage,2020-11-28,2050-11-28 06:35:59.999999965,360,0.0285,210011.32,868.52,0.3,231971.45,0.91,795,195729.55,800,Very Good,0,0,0.0,0,Current,POOL-10
LN-0000247,CUST-016454,Personal,2020-08-02,2021-08-02 05:49:12.000000000,12,0.1119,21702.47,1920.02,0.23,0.0,0.0,561,0.0,538,Subprime,0,0,0.0,0,Current,POOL-04
LN-0000248,CUST-033198,Credit Card,2020-01-16,2020-01-16 00:00:00.000000000,0,0.1852,4359.52,217.98,0.03,0.0,0.0,628,3108.27,601,Fair,0,0,0.0,0,Current,POOL-04
LN-0000249,CUST-034835,Auto,2022-08-10,2028-08-09 10:55:11.999999991,72,0.041,24340.86,381.93,0.06,28764.53,0.85,770,19436.19,791,Very Good,0,0,0.0,0,Current,POOL-01
LN-0000250,CUST-033060,Credit Card,2021-01-26,2021-01-26 00:00:00.000000000,0,0.1685,6769.94,338.5,0.05,0.0,0.0,795,5265.26,810,Exceptional,0,0,0.0,0,Current,POOL-05
LN-0000251,CUST-028521,Auto,2020-02-09,2025-02-08 05:06:00.000000008,60,0.0431,26332.16,488.64,0.03,31890.84,0.83,749,6660.15,739,Good,0,0,0.0,0,Current,POOL-10
LN-0000252,CUST-042540,Auto,2020-07-13,2024-07-12 23:16:48.000000000,48,0.0652,32136.86,762.42,0.3,41541.94,0.77,528,5222.82,532,Subprime,0,56,0.0,0,Delinquent,POOL-05
LN-0000253,CUST-032244,Personal,2021-08-15,2024-08-14 17:27:36.000000000,36,0.0976,14994.13,482.13,0.1,0.0,0.0,704,0.0,699,Good,0,0,0.0,1,Prepaid,POOL-04
LN-0000254,CUST-012959,Mortgage,2021-02-05,2051-02-05 06:35:59.999999965,360,0.0381,252115.59,1176.19,0.18,300398.13,0.84,699,238648.66,686,Good,0,0,0.0,0,Current,POOL-10
LN-0000255,CUST-000963,Mortgage,2021-05-16,2036-05-15 15:17:59.999999982,180,0.0436,219704.37,1665.05,0.19,255946.15,0.86,644,0.0,615,Fair,0,0,0.0,1,Prepaid,POOL-08
LN-0000256,CUST-048386,Personal,2021-03-24,2025-03-23 23:16:48.000000000,48,0.0982,9655.25,244.05,0.03,0.0,0.0,698,0.0,705,Good,0,0,0.0,1,Prepaid,POOL-04
LN-0000257,CUST-047704,Auto,2021-09-18,2024-09-17 17:27:36.000000000,36,0.0631,28291.53,864.66,0.08,33883.58,0.83,549,7581.25,555,Subprime,0,0,0.0,0,Current,POOL-07
LN-0000258,CUST-021377,Mortgage,2020-01-22,2050-01-21 06:35:59.999999965,360,0.0353,484996.5,2185.98,0.26,538138.76,0.9,727,446785.65,705,Good,0,0,0.0,0,Current,POOL-09
LN-0000259,CUST-007311,Mortgage,2020-05-22,2050-05-22 06:35:59.999999965,360,0.0381,117058.41,546.11,0.11,162978.17,0.72,699,0.0,683,Good,0,0,0.0,1,Prepaid,POOL-04
LN-0000260,CUST-019147,Mortgage,2021-07-01,2051-07-01 06:35:59.999999965,360,0.0424,273704.96,1344.86,0.23,323581.04,0.85,656,262190.03,641,Fair,0,0,0.0,0,Current,POOL-03
LN-0000261,CUST-017315,Auto,2022-05-15,2025-05-14 17:27:36.000000000,36,0.0359,44084.04,1293.51,0.27,52089.31,0.85,821,21408.68,822,Exceptional,0,0,0.0,0,Current,POOL-01
LN-0000262,CUST-006725,Mortgage,2020-10-03,2050-10-03 06:35:59.999999965,360,0.0455,210978.06,1075.27,0.26,236246.12,0.89,625,199747.76,631,Fair,0,0,0.0,0,Current,POOL-06
LN-0000263,CUST-037832,Credit Card,2021-09-20,2021-09-20 00:00:00.000000000,0,0.1931,6680.62,334.03,0.04,0.0,0.0,549,6570.78,574,Subprime,0,0,0.0,0,Current,POOL-10
